-0.014340208	0.009031665	0.031591155	0.0173462	-0.01122054	-0.051589854	-0.053706452	-0.023417432	0.00226255	0.11966835	0.043383062	0.022780176	0.03879274	-0.06463365	-0.042239334	-0.10205638
-0.059547428	-0.017255515	0.03851408	0.029141394	0.0142244855	-0.003947841	-0.006356806	0.0012990927	-0.024790432	0.019497076	0.055692505	0.04240212	-0.06895645	-0.054673646	-0.055406477	-0.089326076
-0.04287224	0.0033182232	0.068976924	0.038810205	-0.054081164	0.016296932	-0.042353965	0.040621955	-0.050244257	0.04485376	0.15265033	-0.01775927	-0.025912574	-0.046862263	-0.09379393	-0.030446202
0.033047333	0.029300667	0.03502349	0.06906605	0.06937742	0.014133729	-0.050950024	0.01630433	-0.010325233	0.030560127	0.11315585	-0.05572745	-0.0049374807	-0.04892045	-0.07041977	-0.0067169657
0.07588592	0.010917315	0.037992004	0.002295777	-0.024900965	-0.060219884	0.0038639428	0.04360031	-0.07225229	0.09818568	0.07518986	-0.05228268	-0.0145142265	-0.10938686	-0.063292675	-0.10248613
0.007868569	-0.10522651	-0.026477832	-0.032826614	0.005232549	-0.011066855	0.028658796	-0.0036224544	0.008110191	0.038581442	0.107057154	-0.04065657	-0.0446337	-0.032682266	-0.081194535	0.026173865
-0.056746844	0.03097467	-0.012508153	0.032428224	-0.03355766	-0.06555749	-0.0009131555	0.022167284	0.014903704	0.0763061	0.048487023	0.0056660073	-0.08321072	-0.10214176	-0.07071541	-0.054620244
0.022872664	-0.026746562	0.024507755	0.026136544	0.024124846	0.025745204	0.033787206	0.013035937	-0.058486816	0.08868382	0.13626616	0.022945214	0.0025244192	-0.02537068	-0.0009705649	-0.038658604
-0.043753274	0.010218633	-0.027006317	0.031058243	-0.040594496	0.051428977	-0.06599921	0.006059604	-0.018853651	0.040145196	0.11488964	-0.06738435	-0.015349489	-0.094860464	-0.032271203	-0.0649539
0.010191806	0.037186	-0.0012612346	0.013286637	-0.036666945	0.04943981	-0.12168852	0.031361833	-0.0017708178	0.07444053	0.009652281	-0.04511049	-0.032269783	-0.051194392	-0.056991316	-0.077846155
-0.048742983	0.02339044	0.06589863	-0.019655952	0.011343644	0.010406336	-0.049727295	0.06428928	0.03169412	-0.005446586	-0.085734926	0.0354158	0.041648407	-0.074054256	-0.02561007	-0.14302671
-0.053180773	0.029558374	-0.02602737	0.070262656	0.067763954	-0.012867836	-0.01158285	-0.003274816	0.05961246	0.037978828	-0.07108035	0.008816858	0.04043913	-0.043924283	-0.050221674	-0.024591655
0.04823384	0.040141888	0.0045990115	-0.0023349298	0.0423587	0.035241824	0.018914111	0.035463516	0.010315613	0.045101985	0.14734621	0.039497223	-0.023978064	0.0028038134	0.012450843	0.0033661316
-0.09842255	-0.0029895403	0.03193144	-0.021507584	0.06721333	0.0010850512	0.04312561	-0.042272013	-0.059112687	-0.021186886	0.026803223	-0.11032715	-0.054201335	-0.063167594	0.06667826	-0.09053047
0.0058951955	-0.00389934	0.0670581	0.08345957	0.010070655	0.07795782	0.0014484425	-0.031423565	0.028428232	0.049381353	0.084442414	0.023426194	-0.03011196	-0.059524693	-0.022561299	-0.012464394
-0.14606486	-0.040383052	-0.00048653453	-0.014307166	0.03731905	-0.055739738	-0.05031777	0.027295643	-0.03132504	0.05440564	-0.021895777	-0.011262674	-0.027414888	0.010067054	-0.030955743	-0.08148068
0.00033061905	-0.030742364	0.110128544	-0.02105838	0.04719133	0.0050081704	0.02872667	0.003675844	-0.013649095	0.035073627	0.042006116	0.054975405	0.019793184	-0.006050753	-0.022348426	-0.0033783955
0.019838179	-0.030411517	0.021352101	0.055991586	0.101880655	-0.03172235	-0.03479406	0.008791555	0.009573314	-0.029218614	-0.009848119	0.018902434	-0.043977354	0.03976773	0.069512755	-0.060961287
0.096935205	-0.02925861	0.05448059	-0.0010119143	0.059273653	0.00787803	-0.037499588	-0.027271472	0.07425377	0.049896214	-0.00783603	-0.006232106	0.029057864	-0.09391049	0.06428391	0.022668995
-0.01564213	-0.05499407	0.026173342	0.05667836	0.023176128	0.0073895855	0.008133901	0.05320305	-0.032107715	0.050460715	-0.085501626	-0.013750697	-0.07394713	-0.045751784	-0.055997573	-0.11530966
-0.018941337	-0.015253465	-0.016989073	-0.060654547	0.010848449	0.039088126	0.016222436	-0.026388563	0.062016554	0.06536883	0.07782362	-0.020206783	0.0075987517	-0.06388396	-0.07873447	-0.10233373
-0.052986838	0.0814846	-0.05498125	-0.042662516	0.092962876	-0.01628455	-0.0364557	-0.060428042	-0.057124633	-0.093832694	0.105440296	-0.016158843	0.029441582	-0.06786219	-0.043497913	-0.16243027
0.06846771	0.06340429	0.08452328	0.04516543	-0.061761413	-0.013367029	-0.13651477	0.09190702	0.058083758	0.07636775	0.054393925	0.092167236	-0.021515677	0.08936424	0.008580479	-0.06010822
-0.06745208	-0.07531751	-0.043261267	0.038889494	0.058180198	-0.014929118	0.023552168	0.06328659	0.07827943	0.037827104	0.09906154	0.017015936	-0.0368482	0.028539918	0.04222192	-0.10105159
0.034344733	0.041464016	0.010853546	0.035260547	-0.0698567	-0.00034885318	0.015082805	0.02043107	-0.037188463	0.078858174	0.04845504	-0.109642066	0.001848195	-0.06616413	-0.06945363	-0.062031236
-0.037907347	0.032814417	0.0121138245	-0.022836622	-0.043022994	-0.038232327	0.080715805	-0.09235184	-0.021408603	0.13055792	-0.04700954	0.044191662	-0.004235213	-0.18880038	-0.09508878	0.03914371
0.0017597482	0.023281801	0.020075016	-0.034268543	-0.033788927	0.03111403	-0.037310474	0.031578723	-0.06817136	-0.0017435144	0.09371633	-0.040470507	-0.041948877	0.009946288	-0.03724513	0.1342326
0.025855036	-0.022452055	-0.024848755	0.030591158	0.052045073	0.038685482	-0.03624887	-0.052435104	0.06470381	0.1229403	0.0914021	0.060888622	0.11050143	-0.09075733	-0.006502665	-0.009583244
0.045493044	-0.019014118	-0.014383579	-0.008450096	-0.010407851	-0.03960698	-0.02897612	-0.006834123	0.016266763	0.027549705	-0.06561068	-0.12468301	-0.018335773	0.048942223	-0.01433733	-0.0034980604
-0.0069933245	-0.03309546	0.007699786	0.06603959	-0.05418101	0.050839614	-0.011849835	-0.094981015	-0.09195692	0.01177014	0.12480623	-0.067743555	-0.038030874	-0.054319844	-0.042717643	-0.05353072
-0.027363734	-0.07322715	-0.0061175823	-0.007493406	0.02659213	-0.038532022	0.0349045	-0.06760099	-0.06901765	-0.006788667	0.041499298	0.012809419	-0.030657055	0.03785437	-0.06290013	-0.05230611
-0.12229629	-0.013601044	-0.028782608	0.14108706	0.052749466	-0.026902	-0.059249736	-0.0033421556	0.010491174	-0.026746258	0.19191967	-0.04025869	-0.034180097	-0.12069663	0.049958702	-0.095150016
0.025266783	-0.07426464	-0.07721164	0.08957792	0.08292818	0.012920648	0.04170678	0.11027728	-0.020332579	0.05148469	0.03266938	-0.07269878	-0.055993244	-0.027140113	0.0974624	-0.021075953
-0.019374665	0.03219494	-0.00094706274	-0.003013395	0.048674617	-0.08910064	0.022632664	-0.007639822	-0.015976131	0.0031215474	0.045417838	-0.0039689518	-0.039273508	-0.11549941	-0.08539892	-0.032098953
-0.016121784	-0.01163811	-0.010970906	0.0849228	-0.026665768	0.017846378	0.09431006	0.08561141	0.049983412	0.046443783	0.012199933	-0.09711414	-0.062185917	0.037896246	-0.09286048	-0.123274304
0.042740624	0.00429395	0.03156071	-0.031108348	-0.01125479	0.044744138	0.043681838	-0.041579932	0.04907984	0.059354898	-0.07249174	-0.0051641096	-0.025034206	-0.049169853	0.0055040834	-0.06738537
-0.06304695	0.039108366	-0.003953442	-0.018083652	-0.04497996	-0.0491838	0.009247198	0.008182648	0.062070295	-0.054934584	0.033153027	-0.07016267	-0.052944686	-0.08514732	-0.06891703	-0.1976731
-0.08253555	-0.11439017	0.02339496	0.026470322	0.021611735	0.120543614	0.07850534	-0.040785484	-0.036108762	0.13473575	0.08784046	0.071898796	-0.041720707	0.0473226	-0.07884468	-0.18367998
-0.0325516	-0.015469827	-0.027790558	-0.025124872	-0.026189072	0.029853022	0.005516254	0.011415378	0.029189795	-0.005398183	0.066216186	0.028261771	0.004663133	-0.123353556	0.056805387	-0.0019662287
-0.019597586	0.033911332	0.03437317	-0.030488249	0.06626703	0.033462215	-0.050761577	-0.025736764	-0.027951201	0.14380844	0.04927934	-0.030192176	-0.036997765	0.02976742	-0.038343977	0.00018735378
-0.044062287	0.04463754	0.06235549	-0.05210642	0.06823127	-0.003463024	0.031314783	-0.10362695	-0.024021782	0.13293274	0.07471518	0.030022379	-0.044048984	-0.11177841	-0.0318256	0.093811765
0.06558728	0.019660303	0.034982737	-0.092174225	0.027698481	0.0051214746	-0.012933015	0.033462625	0.044745877	0.021422315	0.040410064	0.06186738	0.046706	-0.008172847	0.017391767	-0.051557373
0.13189095	0.027928943	0.03816996	-0.035965376	-0.042363673	0.061009698	-0.02154515	0.023567997	-0.0008047714	-0.012304869	0.1585587	-0.011738886	-0.0712075	0.010115853	-0.0029529438	-0.07058979
0.055978872	-0.061673116	-0.037735056	0.0838233	0.003007456	-0.0559313	0.08005595	0.049195666	-0.1347602	0.022117294	0.056579452	0.016853373	0.0028798834	-0.010774317	0.057858348	-0.06609555
0.052407064	0.08649346	-0.011043286	0.021690287	-0.0031881935	0.015708653	0.023196615	-0.08894495	-0.034945365	0.04249225	0.020149013	-0.02024441	-0.026531672	-0.05844915	0.02721902	-0.094402164
-0.06421594	-0.0023899248	0.021895591	0.015527485	-0.025920449	-0.010650757	0.0061715525	0.0803514	0.030289834	0.03457515	0.06458584	0.03067021	9.1668146e-05	0.015525324	0.0129578505	-0.10297715
-0.078347586	0.013226684	-0.056916554	-0.027245807	-0.017921614	0.10256565	0.054553248	-0.018218586	0.059722908	-0.085613295	0.057071548	-0.07642773	0.07853918	0.015816875	-0.026476283	0.005795088
-0.08689534	-0.026182454	0.040561527	0.08476293	0.05888165	-0.08725169	-0.008058941	-0.00091369136	-0.055098817	0.026255522	0.05315238	-0.016522706	-0.048385706	-0.03756281	0.06457491	0.035650615
-0.022973282	-0.0231441	0.07919156	0.017766006	0.029746115	0.0018934556	-0.042926364	0.006866076	0.08787467	-0.005438086	0.03462627	0.046310447	-0.018470183	-0.020329416	-0.06455883	-0.0055716373
